Datetime,solar_mw,wind-direction,wind-speed,humidity,average-wind-speed-(period),average-pressure-(period),temperature
2020-06-22 14:00:00,13265.0,29.0,5.2,86.0,3.0,30.05,44.0
2020-06-22 13:00:00,13119.0,29.0,5.2,61.0,0.0,30.09,44.0
2020-06-22 12:00:00,12753.0,29.0,5.2,54.0,7.0,30.05,44.0
2020-06-22 11:00:00,12374.0,29.0,5.2,50.0,13.0,30.04,44.0
2020-06-22 10:00:00,12019.0,29.0,5.2,68.0,3.0,30.05,44.0
2020-06-22 09:00:00,11789.0,28.0,5.2,76.0,8.0,30.07,44.0
2020-06-22 08:00:00,11418.0,28.0,2.4,76.0,0.0,30.08,42.0
2020-06-22 07:00:00,10878.0,28.0,2.4,73.0,0.0,30.1,42.0
2020-06-22 06:00:00,10361.0,28.0,2.4,76.0,3.0,30.13,42.0
2020-06-22 05:00:00,9964.0,28.0,2.4,71.0,0.0,30.21,42.0
2020-06-22 04:00:00,9932.0,28.0,2.4,61.0,3.0,30.17,42.0
2020-06-22 03:00:00,10155.0,28.0,2.4,52.0,0.0,30.17,42.0
2020-06-22 02:00:00,10528.0,28.0,2.4,68.0,8.0,30.22,42.0
2020-06-22 01:00:00,11153.0,32.0,2.4,74.0,0.0,30.24,42.0
2020-06-22 00:00:00,12053.0,32.0,4.2,77.0,0.0,30.22,46.0
2020-06-21 23:00:00,13115.0,32.0,4.2,74.0,3.0,30.2,46.0
2020-06-21 22:00:00,14200.0,32.0,4.2,68.0,0.0,30.2,46.0
2020-06-21 21:00:00,14866.0,32.0,4.2,68.0,0.0,30.2,46.0
2020-06-21 20:00:00,15207.0,32.0,4.2,93.0,0.0,30.16,46.0
2020-06-21 19:00:00,15769.0,32.0,4.2,96.0,5.0,30.18,46.0
2020-06-21 18:00:00,16209.0,32.0,4.2,93.0,0.0,30.21,46.0
2020-06-21 17:00:00,16389.0,36.0,4.2,86.0,7.0,30.25,46.0
2020-06-21 16:00:00,16416.0,36.0,3.5,86.0,0.0,30.25,49.0
2020-06-21 15:00:00,16203.0,36.0,3.5,93.0,0.0,30.27,49.0
2020-06-21 14:00:00,16020.0,36.0,3.5,86.0,6.0,30.26,49.0
2020-06-21 13:00:00,15637.0,36.0,3.5,86.0,6.0,30.3,49.0
2020-06-21 12:00:00,14943.0,36.0,3.5,80.0,3.0,30.26,49.0
2020-06-21 11:00:00,14175.0,36.0,3.5,80.0,0.0,30.25,49.0
2020-06-21 10:00:00,13308.0,36.0,3.5,93.0,9.0,30.27,49.0
2020-06-21 09:00:00,12396.0,27.0,3.5,90.0,0.0,30.29,49.0
2020-06-21 08:00:00,11495.0,27.0,3.8,93.0,5.0,30.26,49.0
2020-06-21 07:00:00,10572.0,27.0,3.8,93.0,5.0,30.27,49.0
2020-06-21 06:00:00,9900.0,27.0,3.8,89.0,3.0,30.26,49.0
2020-06-21 05:00:00,9432.0,27.0,3.8,86.0,3.0,30.29,49.0
2020-06-21 04:00:00,9404.0,27.0,3.8,80.0,0.0,30.23,49.0
2020-06-21 03:00:00,9618.0,27.0,3.8,77.0,0.0,30.19,49.0
2020-06-21 02:00:00,9998.0,27.0,3.8,86.0,6.0,30.17,49.0
2020-06-21 01:00:00,10586.0,32.0,3.8,86.0,8.0,30.16,49.0
2020-06-21 00:00:00,11431.0,32.0,3.8,89.0,7.0,30.15,48.0
2020-06-20 23:00:00,12589.0,32.0,3.8,89.0,6.0,30.18,48.0
2020-06-20 22:00:00,13653.0,32.0,3.8,93.0,3.0,30.19,48.0
2020-06-20 21:00:00,14389.0,32.0,3.8,83.0,5.0,30.22,48.0
2020-06-20 20:00:00,14922.0,32.0,3.8,86.0,6.0,30.17,48.0
2020-06-20 19:00:00,15352.0,32.0,3.8,80.0,7.0,30.18,48.0
2020-06-20 18:00:00,15790.0,32.0,3.8,89.0,0.0,30.2,48.0
2020-06-20 17:00:00,16125.0,27.0,3.8,89.0,0.0,30.22,48.0
2020-06-20 16:00:00,16493.0,27.0,6.6,93.0,5.0,30.22,49.0
2020-06-20 15:00:00,16450.0,27.0,6.6,96.0,6.0,30.24,49.0
2020-06-20 14:00:00,15953.0,27.0,6.6,96.0,0.0,30.27,49.0
2020-06-20 13:00:00,15438.0,27.0,6.6,96.0,7.0,30.3,49.0
2020-06-20 12:00:00,14816.0,27.0,6.6,51.0,13.0,30.26,49.0
2020-06-20 11:00:00,14079.0,27.0,6.6,39.0,6.0,30.26,49.0
2020-06-20 10:00:00,13287.0,27.0,6.6,45.0,10.0,30.32,49.0
2020-06-20 09:00:00,12545.0,28.0,6.6,46.0,10.0,30.37,49.0
2020-06-20 08:00:00,11930.0,28.0,6.9,53.0,10.0,30.39,56.0
2020-06-20 07:00:00,11184.0,28.0,6.9,64.0,14.0,30.43,56.0
2020-06-20 06:00:00,10600.0,28.0,6.9,61.0,5.0,30.47,56.0
2020-06-20 05:00:00,10253.0,28.0,6.9,69.0,10.0,30.53,56.0
2020-06-20 04:00:00,10166.0,28.0,6.9,41.0,5.0,30.49,56.0
2020-06-20 03:00:00,10437.0,28.0,6.9,58.0,7.0,30.47,56.0
2020-06-20 02:00:00,10895.0,28.0,6.9,51.0,6.0,30.5,56.0
2020-06-20 01:00:00,11671.0,13.0,6.9,77.0,5.0,30.52,56.0
2020-06-20 00:00:00,12627.0,13.0,2.7,77.0,0.0,30.5,48.0
2020-06-19 23:00:00,13813.0,13.0,2.7,77.0,6.0,30.49,48.0
2020-06-19 22:00:00,15040.0,13.0,2.7,83.0,3.0,30.5,48.0
2020-06-19 21:00:00,15765.0,13.0,2.7,77.0,3.0,30.51,48.0
2020-06-19 20:00:00,16400.0,13.0,2.7,77.0,5.0,30.43,48.0
2020-06-19 19:00:00,17010.0,13.0,2.7,72.0,5.0,30.35,48.0
2020-06-19 18:00:00,17483.0,13.0,2.7,51.0,3.0,30.32,48.0
2020-06-19 17:00:00,17733.0,4.0,2.7,77.0,0.0,30.31,48.0
2020-06-19 16:00:00,17904.0,4.0,9.5,71.0,0.0,30.29,59.0
2020-06-19 15:00:00,18298.0,4.0,9.5,58.0,9.0,30.28,59.0
2020-06-19 14:00:00,18303.0,4.0,9.5,48.0,8.0,30.29,59.0
2020-06-19 13:00:00,17752.0,4.0,9.5,48.0,17.0,30.31,59.0
2020-06-19 12:00:00,16995.0,4.0,9.5,50.0,13.0,30.27,59.0
2020-06-19 11:00:00,16112.0,4.0,9.5,42.0,16.0,30.23,59.0
2020-06-19 10:00:00,14881.0,4.0,9.5,52.0,9.0,30.25,59.0
2020-06-19 09:00:00,13674.0,2.0,9.5,52.0,8.0,30.28,59.0
2020-06-19 08:00:00,12629.0,2.0,5.3,64.0,7.0,30.3,61.0
2020-06-19 07:00:00,11758.0,2.0,5.3,64.0,8.0,30.3,61.0
2020-06-19 06:00:00,11167.0,2.0,5.3,80.0,9.0,30.3,61.0
2020-06-19 05:00:00,10835.0,2.0,5.3,46.0,9.0,30.33,61.0
2020-06-19 04:00:00,10870.0,2.0,5.3,35.0,7.0,30.27,61.0
2020-06-19 03:00:00,11163.0,2.0,5.3,29.0,3.0,30.22,61.0
2020-06-19 02:00:00,11639.0,2.0,5.3,69.0,0.0,30.23,61.0
2020-06-19 01:00:00,12391.0,6.0,5.3,57.0,0.0,30.24,61.0
2020-06-19 00:00:00,13508.0,6.0,2.3,74.0,5.0,30.23,55.0
2020-06-18 23:00:00,14872.0,6.0,2.3,86.0,0.0,30.22,55.0
2020-06-18 22:00:00,16234.0,6.0,2.3,89.0,0.0,30.22,55.0
2020-06-18 21:00:00,16894.0,6.0,2.3,80.0,3.0,30.24,55.0
2020-06-18 20:00:00,17546.0,6.0,2.3,78.0,6.0,30.17,55.0
2020-06-18 19:00:00,17937.0,6.0,2.3,40.0,3.0,30.14,55.0
2020-06-18 18:00:00,18037.0,6.0,2.3,55.0,0.0,30.15,55.0
2020-06-18 17:00:00,18050.0,14.0,2.3,64.0,3.0,30.16,55.0
2020-06-18 16:00:00,17924.0,14.0,3.2,77.0,0.0,30.15,56.0
2020-06-18 15:00:00,17675.0,14.0,3.2,80.0,0.0,30.14,56.0
2020-06-18 14:00:00,17277.0,14.0,3.2,83.0,5.0,30.15,56.0
2020-06-18 13:00:00,16512.0,14.0,3.2,51.0,9.0,30.17,56.0
2020-06-18 12:00:00,15582.0,14.0,3.2,70.0,6.0,30.12,56.0
2020-06-18 11:00:00,14666.0,14.0,3.2,39.0,3.0,30.1,56.0
2020-06-18 10:00:00,13593.0,14.0,3.2,64.0,3.0,30.11,56.0
2020-06-18 09:00:00,12622.0,14.0,3.2,59.0,3.0,30.15,56.0
2020-06-18 08:00:00,11683.0,14.0,2.0,69.0,0.0,30.16,55.0
2020-06-18 07:00:00,10713.0,14.0,2.0,77.0,0.0,30.19,55.0
2020-06-18 06:00:00,10161.0,14.0,2.0,80.0,0.0,30.22,55.0
2020-06-18 05:00:00,9727.0,14.0,2.0,72.0,7.0,30.27,55.0
2020-06-18 04:00:00,9719.0,14.0,2.0,65.0,3.0,30.21,55.0
2020-06-18 03:00:00,9958.0,14.0,2.0,56.0,0.0,30.19,55.0
2020-06-18 02:00:00,10433.0,14.0,2.0,55.0,0.0,30.2,55.0
2020-06-18 01:00:00,11117.0,9.0,2.0,59.0,0.0,30.24,55.0
2020-06-18 00:00:00,12168.0,9.0,1.1,71.0,0.0,30.24,52.0
2020-06-17 23:00:00,13402.0,9.0,1.1,83.0,0.0,30.23,52.0
2020-06-17 22:00:00,14478.0,9.0,1.1,89.0,0.0,30.23,52.0
2020-06-17 21:00:00,14875.0,9.0,1.1,80.0,0.0,30.25,52.0
2020-06-17 20:00:00,15292.0,9.0,1.1,80.0,8.0,30.18,52.0
2020-06-17 19:00:00,15718.0,9.0,1.1,69.0,0.0,30.15,52.0
2020-06-17 18:00:00,15889.0,9.0,1.1,62.0,0.0,30.15,52.0
2020-06-17 17:00:00,15805.0,13.0,1.1,77.0,0.0,30.19,52.0
2020-06-17 16:00:00,15563.0,13.0,2.5,93.0,6.0,30.21,55.0
2020-06-17 15:00:00,15259.0,13.0,2.5,89.0,0.0,30.23,55.0
2020-06-17 14:00:00,14882.0,13.0,2.5,93.0,5.0,30.25,55.0
2020-06-17 13:00:00,14191.0,13.0,2.5,72.0,8.0,30.29,55.0
2020-06-17 12:00:00,13337.0,13.0,2.5,54.0,3.0,30.26,55.0
2020-06-17 11:00:00,12466.0,13.0,2.5,42.0,0.0,30.25,55.0
2020-06-17 10:00:00,11530.0,13.0,2.5,58.0,0.0,30.25,55.0
2020-06-17 09:00:00,10438.0,12.0,2.5,66.0,3.0,30.26,55.0
2020-06-17 08:00:00,9399.0,12.0,1.9,80.0,0.0,30.25,55.0
2020-06-17 07:00:00,8793.0,12.0,1.9,77.0,0.0,30.24,55.0
2020-06-17 06:00:00,8721.0,12.0,1.9,77.0,0.0,30.24,55.0
2020-06-17 05:00:00,8725.0,12.0,1.9,48.0,6.0,30.26,55.0
2020-06-17 04:00:00,8860.0,12.0,1.9,45.0,5.0,30.19,55.0
2020-06-17 03:00:00,9143.0,12.0,1.9,31.0,0.0,30.15,55.0
2020-06-17 02:00:00,9602.0,12.0,1.9,48.0,3.0,30.15,55.0
2020-06-17 01:00:00,10255.0,3.0,1.9,67.0,3.0,30.16,55.0
2020-06-17 00:00:00,11119.0,3.0,1.5,74.0,0.0,30.15,55.0
2020-06-16 23:00:00,12134.0,3.0,1.5,77.0,0.0,30.15,55.0
2020-06-16 22:00:00,13005.0,3.0,1.5,86.0,0.0,30.15,55.0
2020-06-16 21:00:00,13474.0,3.0,1.5,55.0,3.0,30.17,55.0
2020-06-16 20:00:00,14130.0,3.0,1.5,37.0,3.0,30.09,55.0
2020-06-16 19:00:00,14647.0,3.0,1.5,52.0,5.0,30.04,55.0
2020-06-16 18:00:00,14821.0,3.0,1.5,50.0,0.0,30.04,55.0
2020-06-16 17:00:00,14727.0,9.0,1.5,55.0,0.0,30.05,55.0
2020-06-16 16:00:00,14381.0,9.0,2.4,83.0,0.0,30.04,55.0
2020-06-16 15:00:00,13914.0,9.0,2.4,74.0,5.0,30.01,55.0
2020-06-16 14:00:00,13397.0,9.0,2.4,77.0,3.0,29.99,55.0
2020-06-16 13:00:00,12873.0,9.0,2.4,75.0,3.0,30.02,55.0
2020-06-16 12:00:00,12272.0,9.0,2.4,67.0,0.0,29.98,55.0
2020-06-16 11:00:00,11471.0,9.0,2.4,72.0,3.0,29.98,55.0
2020-06-16 10:00:00,10672.0,9.0,2.4,77.0,3.0,29.98,55.0
2020-06-16 09:00:00,9769.0,13.0,2.4,83.0,7.0,30.0,55.0
2020-06-16 08:00:00,8883.0,13.0,2.6,83.0,5.0,29.98,53.0
2020-06-16 07:00:00,8263.0,13.0,2.6,93.0,0.0,29.98,53.0
2020-06-16 06:00:00,8120.0,13.0,2.6,93.0,9.0,29.98,53.0
2020-06-16 05:00:00,8032.0,13.0,2.6,96.0,0.0,30.02,53.0
2020-06-16 04:00:00,8143.0,13.0,2.6,93.0,7.0,30.0,53.0
2020-06-16 03:00:00,8476.0,13.0,2.6,93.0,0.0,30.0,53.0
2020-06-16 02:00:00,8859.0,13.0,2.6,93.0,0.0,30.0,53.0
2020-06-16 01:00:00,9484.0,4.0,2.6,86.0,3.0,30.01,53.0
2020-06-16 00:00:00,10421.0,4.0,2.7,75.0,7.0,30.01,54.0
2020-06-15 23:00:00,11492.0,4.0,2.7,93.0,3.0,30.02,54.0
2020-06-15 22:00:00,12457.0,4.0,2.7,96.0,3.0,30.02,54.0
2020-06-15 21:00:00,13030.0,4.0,2.7,96.0,0.0,30.05,54.0
2020-06-15 20:00:00,13707.0,4.0,2.7,96.0,0.0,30.03,54.0
2020-06-15 19:00:00,14454.0,4.0,2.7,96.0,0.0,30.02,54.0
2020-06-15 18:00:00,14850.0,4.0,2.7,96.0,0.0,30.04,54.0
2020-06-15 17:00:00,14792.0,11.0,2.7,96.0,7.0,30.07,54.0
2020-06-15 16:00:00,14547.0,11.0,10.0,96.0,8.0,30.09,52.0
2020-06-15 15:00:00,14133.0,11.0,10.0,96.0,14.0,30.12,52.0
2020-06-15 14:00:00,13618.0,11.0,10.0,90.0,10.0,30.14,52.0
2020-06-15 13:00:00,13141.0,11.0,10.0,93.0,10.0,30.18,52.0
2020-06-15 12:00:00,12715.0,11.0,10.0,80.0,10.0,30.15,52.0
2020-06-15 11:00:00,12307.0,11.0,10.0,80.0,9.0,30.15,52.0
2020-06-15 10:00:00,11741.0,11.0,10.0,80.0,9.0,30.14,52.0
2020-06-15 09:00:00,11082.0,8.0,10.0,69.0,13.0,30.17,52.0
2020-06-15 08:00:00,10396.0,8.0,18.7,71.0,16.0,30.15,50.0
2020-06-15 07:00:00,9641.0,8.0,18.7,69.0,21.0,30.11,50.0
2020-06-15 06:00:00,9055.0,8.0,18.7,74.0,18.0,30.09,50.0
2020-06-15 05:00:00,8769.0,8.0,18.7,69.0,18.0,30.11,50.0
2020-06-15 04:00:00,8694.0,8.0,18.7,72.0,21.0,30.05,50.0
2020-06-15 03:00:00,8931.0,8.0,18.7,72.0,21.0,29.99,50.0
2020-06-15 02:00:00,9353.0,8.0,18.7,77.0,21.0,29.98,50.0
2020-06-15 01:00:00,10037.0,4.0,18.7,80.0,11.0,30.0,50.0
2020-06-15 00:00:00,11037.0,4.0,6.6,77.0,7.0,30.01,47.0
2020-06-14 23:00:00,12287.0,4.0,6.6,79.0,5.0,30.03,47.0
2020-06-14 22:00:00,13500.0,4.0,6.6,79.0,3.0,30.07,47.0
2020-06-14 21:00:00,14133.0,4.0,6.6,71.0,3.0,30.12,47.0
2020-06-14 20:00:00,14936.0,4.0,6.6,66.0,5.0,30.1,47.0
2020-06-14 19:00:00,15525.0,4.0,6.6,51.0,6.0,30.12,47.0
2020-06-14 18:00:00,15732.0,4.0,6.6,71.0,8.0,30.2,47.0
2020-06-14 17:00:00,15654.0,17.0,6.6,54.0,7.0,30.26,47.0
2020-06-14 16:00:00,15406.0,17.0,6.0,52.0,15.0,30.31,47.0
2020-06-14 15:00:00,15012.0,17.0,6.0,44.0,5.0,30.39,47.0
2020-06-14 14:00:00,14864.0,17.0,6.0,42.0,6.0,30.42,47.0
2020-06-14 13:00:00,14222.0,17.0,6.0,34.0,0.0,30.49,47.0
2020-06-14 12:00:00,13851.0,17.0,6.0,35.0,5.0,30.48,47.0
2020-06-14 11:00:00,13207.0,17.0,6.0,53.0,5.0,30.47,47.0
2020-06-14 10:00:00,12689.0,17.0,6.0,68.0,9.0,30.49,47.0
2020-06-14 09:00:00,12100.0,1.0,6.0,66.0,5.0,30.51,47.0
2020-06-14 08:00:00,11542.0,1.0,4.7,76.0,0.0,30.5,49.0
2020-06-14 07:00:00,10697.0,1.0,4.7,79.0,3.0,30.49,49.0
2020-06-14 06:00:00,10057.0,1.0,4.7,86.0,3.0,30.5,49.0
2020-06-14 05:00:00,9637.0,1.0,4.7,61.0,3.0,30.5,49.0
2020-06-14 04:00:00,9603.0,1.0,4.7,40.0,0.0,30.39,49.0
2020-06-14 03:00:00,9826.0,1.0,4.7,67.0,16.0,30.32,49.0
2020-06-14 02:00:00,10213.0,1.0,4.7,90.0,13.0,30.3,49.0
2020-06-14 01:00:00,10832.0,25.0,4.7,89.0,0.0,30.31,49.0
2020-06-14 00:00:00,12023.0,25.0,4.8,86.0,0.0,30.29,54.0
2020-06-13 23:00:00,13072.0,25.0,4.8,86.0,6.0,30.3,54.0
2020-06-13 22:00:00,14172.0,25.0,4.8,53.0,14.0,30.33,54.0
2020-06-13 21:00:00,14669.0,25.0,4.8,49.0,9.0,30.37,54.0
2020-06-13 20:00:00,15005.0,25.0,4.8,46.0,6.0,30.31,54.0
2020-06-13 19:00:00,15393.0,25.0,4.8,34.0,5.0,30.29,54.0
2020-06-13 18:00:00,15555.0,25.0,4.8,75.0,0.0,30.3,54.0
2020-06-13 17:00:00,15207.0,30.0,4.8,64.0,3.0,30.31,54.0
2020-06-13 16:00:00,14747.0,30.0,4.8,80.0,5.0,30.31,52.0
2020-06-13 15:00:00,14350.0,30.0,4.8,83.0,6.0,30.3,52.0
2020-06-13 14:00:00,13841.0,30.0,4.8,89.0,3.0,30.31,52.0
2020-06-13 13:00:00,12947.0,30.0,4.8,77.0,0.0,30.32,52.0
2020-06-13 12:00:00,12436.0,30.0,4.8,75.0,3.0,30.25,52.0
2020-06-13 11:00:00,11786.0,30.0,4.8,56.0,3.0,30.21,52.0
2020-06-13 10:00:00,11236.0,30.0,4.8,77.0,9.0,30.2,52.0
2020-06-13 09:00:00,10607.0,27.0,4.8,93.0,11.0,30.21,52.0
2020-06-13 08:00:00,10225.0,27.0,5.0,93.0,13.0,30.18,51.0
2020-06-13 07:00:00,9599.0,27.0,5.0,89.0,3.0,30.17,51.0
2020-06-13 06:00:00,8929.0,27.0,5.0,89.0,0.0,30.16,51.0
2020-06-13 05:00:00,8336.0,27.0,5.0,83.0,0.0,30.19,51.0
2020-06-13 04:00:00,8253.0,27.0,5.0,80.0,5.0,30.14,51.0
2020-06-13 03:00:00,8357.0,27.0,5.0,67.0,10.0,30.09,51.0
2020-06-13 02:00:00,8578.0,27.0,5.0,83.0,7.0,30.09,51.0
2020-06-13 01:00:00,8938.0,34.0,5.0,89.0,5.0,30.12,51.0
2020-06-13 00:00:00,9625.0,34.0,1.9,86.0,0.0,30.13,54.0
2020-06-12 23:00:00,10477.0,34.0,1.9,83.0,0.0,30.15,54.0
2020-06-12 22:00:00,11309.0,34.0,1.9,86.0,0.0,30.18,54.0
2020-06-12 21:00:00,11615.0,34.0,1.9,42.0,3.0,30.23,54.0
2020-06-12 20:00:00,11648.0,34.0,1.9,29.0,5.0,30.18,54.0
2020-06-12 19:00:00,11823.0,34.0,1.9,29.0,5.0,30.17,54.0
2020-06-12 18:00:00,11929.0,34.0,1.9,45.0,5.0,30.19,54.0
2020-06-12 17:00:00,11857.0,30.0,1.9,59.0,0.0,30.21,54.0
2020-06-12 16:00:00,11737.0,30.0,1.8,77.0,0.0,30.22,54.0
2020-06-12 15:00:00,11570.0,30.0,1.8,80.0,5.0,30.21,54.0
2020-06-12 14:00:00,11391.0,30.0,1.8,89.0,5.0,30.22,54.0
2020-06-12 13:00:00,11191.0,30.0,1.8,72.0,3.0,30.26,54.0
2020-06-12 12:00:00,10994.0,30.0,1.8,69.0,6.0,30.2,54.0
2020-06-12 11:00:00,10692.0,30.0,1.8,49.0,0.0,30.15,54.0
2020-06-12 10:00:00,10343.0,30.0,1.8,65.0,0.0,30.15,54.0
2020-06-12 09:00:00,10019.0,3.0,1.8,77.0,0.0,30.17,54.0
2020-06-12 08:00:00,9616.0,3.0,3.1,80.0,0.0,30.14,56.0
2020-06-12 07:00:00,9073.0,3.0,3.1,86.0,0.0,30.11,56.0
2020-06-12 06:00:00,8330.0,3.0,3.1,93.0,3.0,30.1,56.0
2020-06-12 05:00:00,7944.0,3.0,3.1,67.0,6.0,30.1,56.0
2020-06-12 04:00:00,7741.0,3.0,3.1,72.0,5.0,30.02,56.0
2020-06-12 03:00:00,7816.0,3.0,3.1,58.0,8.0,29.97,56.0
2020-06-12 02:00:00,8081.0,3.0,3.1,46.0,0.0,29.97,56.0
2020-06-12 01:00:00,8439.0,12.0,3.1,62.0,7.0,29.98,56.0
2020-06-12 00:00:00,9038.0,12.0,4.5,61.0,0.0,29.99,53.0
2020-06-11 23:00:00,9766.0,12.0,4.5,96.0,7.0,29.97,53.0
2020-06-11 22:00:00,10500.0,12.0,4.5,89.0,5.0,29.97,53.0
2020-06-11 21:00:00,10695.0,12.0,4.5,93.0,0.0,29.99,53.0
2020-06-11 20:00:00,10695.0,12.0,4.5,78.0,0.0,29.95,53.0
2020-06-11 19:00:00,10891.0,12.0,4.5,65.0,0.0,29.9,53.0
2020-06-11 18:00:00,10990.0,12.0,4.5,75.0,3.0,29.89,53.0
2020-06-11 17:00:00,10977.0,10.0,4.5,44.0,20.0,29.9,53.0
2020-06-11 16:00:00,10981.0,10.0,10.3,72.0,8.0,29.89,55.0
2020-06-11 15:00:00,11027.0,10.0,10.3,90.0,8.0,29.91,55.0
2020-06-11 14:00:00,11012.0,10.0,10.3,90.0,8.0,29.91,55.0
2020-06-11 13:00:00,11032.0,10.0,10.3,83.0,11.0,29.96,55.0
2020-06-11 12:00:00,11074.0,10.0,10.3,86.0,10.0,29.92,55.0
2020-06-11 11:00:00,11025.0,10.0,10.3,72.0,14.0,29.9,55.0
2020-06-11 10:00:00,10889.0,10.0,10.3,80.0,14.0,29.9,55.0
2020-06-11 09:00:00,10681.0,30.0,10.3,83.0,13.0,29.89,55.0
2020-06-11 08:00:00,10420.0,30.0,7.5,86.0,9.0,29.86,53.0
2020-06-11 07:00:00,9837.0,30.0,7.5,86.0,8.0,29.82,53.0
2020-06-11 06:00:00,9143.0,30.0,7.5,96.0,10.0,29.79,53.0
2020-06-11 05:00:00,8674.0,30.0,7.5,80.0,6.0,29.81,53.0
2020-06-11 04:00:00,8636.0,30.0,7.5,83.0,6.0,29.79,53.0
2020-06-11 03:00:00,8778.0,30.0,7.5,77.0,7.0,29.79,53.0
2020-06-11 02:00:00,9249.0,30.0,7.5,86.0,6.0,29.8,53.0
2020-06-11 01:00:00,9686.0,14.0,7.5,86.0,15.0,29.83,53.0
2020-06-11 00:00:00,10536.0,14.0,5.3,83.0,9.0,29.85,55.0
2020-06-10 23:00:00,11634.0,14.0,5.3,86.0,10.0,29.84,55.0
2020-06-10 22:00:00,12695.0,14.0,5.3,86.0,7.0,29.86,55.0
2020-06-10 21:00:00,13343.0,14.0,5.3,83.0,3.0,29.89,55.0
2020-06-10 20:00:00,13791.0,14.0,5.3,77.0,0.0,29.85,55.0
2020-06-10 19:00:00,14119.0,14.0,5.3,69.0,11.0,29.85,55.0
2020-06-10 18:00:00,14246.0,14.0,5.3,66.0,5.0,29.84,55.0
2020-06-10 17:00:00,14225.0,28.0,5.3,86.0,8.0,29.84,55.0
2020-06-10 16:00:00,14058.0,28.0,9.0,89.0,3.0,29.86,50.0
2020-06-10 15:00:00,13878.0,28.0,9.0,93.0,0.0,29.86,50.0
2020-06-10 14:00:00,13523.0,28.0,9.0,93.0,3.0,29.9,50.0
2020-06-10 13:00:00,13070.0,28.0,9.0,86.0,6.0,29.93,50.0
2020-06-10 12:00:00,12471.0,28.0,9.0,77.0,10.0,29.91,50.0
2020-06-10 11:00:00,11730.0,28.0,9.0,69.0,16.0,29.85,50.0
2020-06-10 10:00:00,10944.0,28.0,9.0,86.0,11.0,29.82,50.0
2020-06-10 09:00:00,10025.0,29.0,9.0,77.0,15.0,29.83,50.0
2020-06-10 08:00:00,9188.0,29.0,16.2,68.0,18.0,29.84,48.0
2020-06-10 07:00:00,8623.0,29.0,16.2,74.0,10.0,29.85,48.0
2020-06-10 06:00:00,8576.0,29.0,16.2,77.0,6.0,29.89,48.0
2020-06-10 05:00:00,8657.0,29.0,16.2,59.0,21.0,29.96,48.0
2020-06-10 04:00:00,8842.0,29.0,16.2,47.0,28.0,29.97,48.0
2020-06-10 03:00:00,9149.0,29.0,16.2,64.0,26.0,30.0,48.0
2020-06-10 02:00:00,9593.0,29.0,16.2,68.0,21.0,30.04,48.0
2020-06-10 01:00:00,10326.0,12.0,16.2,71.0,10.0,30.09,48.0
2020-06-10 00:00:00,11231.0,12.0,10.4,73.0,6.0,30.12,46.0
2020-06-09 23:00:00,12249.0,12.0,10.4,73.0,3.0,30.13,46.0
2020-06-09 22:00:00,13244.0,12.0,10.4,70.0,5.0,30.18,46.0
2020-06-09 21:00:00,13889.0,12.0,10.4,54.0,14.0,30.22,46.0
2020-06-09 20:00:00,14449.0,12.0,10.4,59.0,8.0,30.21,46.0
2020-06-09 19:00:00,15063.0,12.0,10.4,61.0,11.0,30.18,46.0
2020-06-09 18:00:00,15427.0,12.0,10.4,61.0,14.0,30.14,46.0
2020-06-09 17:00:00,15366.0,26.0,10.4,80.0,17.0,30.11,46.0
2020-06-09 16:00:00,15187.0,26.0,7.7,89.0,15.0,30.09,49.0
2020-06-09 15:00:00,14938.0,26.0,7.7,86.0,6.0,30.12,49.0
2020-06-09 14:00:00,14620.0,26.0,7.7,96.0,6.0,30.14,49.0
2020-06-09 13:00:00,14171.0,26.0,7.7,83.0,8.0,30.16,49.0
2020-06-09 12:00:00,13557.0,26.0,7.7,72.0,8.0,30.12,49.0
2020-06-09 11:00:00,12620.0,26.0,7.7,83.0,10.0,30.1,49.0
2020-06-09 10:00:00,11613.0,26.0,7.7,77.0,9.0,30.09,49.0
2020-06-09 09:00:00,10617.0,13.0,7.7,89.0,7.0,30.1,49.0
2020-06-09 08:00:00,9655.0,13.0,6.0,89.0,3.0,30.09,49.0
2020-06-09 07:00:00,9027.0,13.0,6.0,86.0,6.0,30.09,49.0
2020-06-09 06:00:00,8839.0,13.0,6.0,86.0,0.0,30.14,49.0
2020-06-09 05:00:00,8852.0,13.0,6.0,77.0,5.0,30.2,49.0
2020-06-09 04:00:00,9001.0,13.0,6.0,66.0,5.0,30.17,49.0
2020-06-09 03:00:00,9278.0,13.0,6.0,59.0,8.0,30.15,49.0
2020-06-09 02:00:00,9706.0,13.0,6.0,74.0,6.0,30.15,49.0
2020-06-09 01:00:00,10417.0,20.0,6.0,71.0,13.0,30.1,49.0
2020-06-09 00:00:00,11279.0,20.0,8.1,80.0,10.0,30.02,49.0
2020-06-08 23:00:00,12368.0,20.0,8.1,80.0,21.0,29.96,49.0
2020-06-08 22:00:00,13346.0,20.0,8.1,89.0,0.0,29.97,49.0
2020-06-08 21:00:00,13845.0,20.0,8.1,71.0,7.0,29.98,49.0
2020-06-08 20:00:00,14349.0,20.0,8.1,57.0,10.0,29.96,49.0
2020-06-08 19:00:00,14905.0,20.0,8.1,83.0,11.0,29.96,49.0
